link,price,area,room,toilet,address,lat,long
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-lo-dat-2-mt-phung-ta-chu-va-tan-thai-96-64m2-7-5x13m-gan-cho-id22100027,5 tỷ 800 triệu,97 m2,0 PN,0 WC,"Lê Văn Thứ, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",16.08532,108.24269
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-ngo-quyen-2pn-2wc-3-75-ty-doan-co-op-mart-son-tra-id22099968,3 tỷ 750 triệu,34 m2,2 PN,2 WC,"Ngô Quyền, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng",16.09384,108.24476
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-lo-dat-2-mt-truoc-sau-tran-hung-dao-doan-gan-cau-song-han-son-tra-id22094915,17 triệu 500 nghìn,100 m2,0 PN,0 WC,"Trần Hưng Đạo, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.0734,108.22889
https://mogi.vn/quan-hai-chau/mua-nha-biet-thu-lien-ke/ban-biet-thu-3-tang-ngo-the-vinh-218m2-10x21-8m-5pn-5wc-hai-chau-id22041710,17 tỷ,218 m2,5 PN,5 WC,"Ngô Thế Vinh, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",16.04182,108.20864
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/thien-chi-ban-lo-dat-mt-nguyen-xuan-khoat-100m2-doan-gan-phan-boi-id22037364,8 tỷ 650 triệu,100 m2,0 PN,0 WC,"Nguyễn Xuân Khoát, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.06986,108.23666
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/thien-chi-ban-dat-mt-phu-xuan-5-ngay-truc-phung-hung-da-nang-id22037327,3 tỷ 200 triệu,90 m2,0 PN,0 WC,"Phú Xuân 5, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",16.07345,108.16578
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-cap-dat-duong-nuoc-man-5-190m2-duong7-5m-gan-song-nam-viet-a-id22037258,8 tỷ 200 triệu,190 m2,0 PN,0 WC,"Nước Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.02211,108.24532
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-hai-chau-duong-nguyen-duc-canh-5-5m-gia-4-1-ty-id22025321,4 tỷ 100 triệu,59 m2,2 PN,1 WC,"Nguyễn Đức Cảnh, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",16.08922,108.21798
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-2-5-tang-187m2-dat-mt-vo-nguyen-giap-doi-dien-furama-khue-my-id22025196,27 tỷ 700 triệu,187 m2,5 PN,5 WC,"Võ Nguyên Giáp, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-3-mt-duong-mai-di-176m2-ngay-cho-hoa-cuong-hoa-cuong-bac-id22025140,16 tỷ,176 m2,0 PN,0 WC,"Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng",16.05745,108.21305
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-pham-tu-gan-bien-duong-dinh-nghe-p-phuoc-my-son-tra-id22016188,5 tỷ 200 triệu,56 m2,2 PN,2 WC,"Phạm Tu, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.06594,108.24045
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-dat-tang-nha-cap-4-mat-tien-le-chan-7-5m-an-hai-bac-son-tra-id22023923,4 tỷ 280 triệu,71 m2,1 PN,1 WC,"Lê Chân, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.08565,108.23356
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-gap-giam-10-ty-ks-7-tang-ho-boi-bien-my-khe-mt-nguyen-van-thoai-id22015992,65 tỷ 800 triệu,239 m2,22 PN,24 WC,"Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.05603,108.24547
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mt-nguyen-thi-ba-85m2-2pn-song-han-truong-hoc-son-tra-id22015346,3 tỷ 800 triệu,85 m2,2 PN,1 WC,"Nguyễn Thị Ba, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",16.09447,108.23031
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-toa-can-ho-bien-6-tang-18-can-studio-mt-duong-dinh-nghe-son-tra-id22013176,16 tỷ 500 triệu,107 m2,18 PN,18 WC,"Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.0692,108.23681
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-bien-my-khe-mt-ta-my-duat-song-song-duong-dinh-nghe-id22011464,7 tỷ 700 triệu,88 m2,4 PN,3 WC,"Tạ Mỹ Duật, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.07331,108.24296
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-toa-can-ho-bien-4-5-tang-7-phong-dang-cho-thue-full-son-tra-id22011078,6 tỷ 600 triệu,82 m2,7 PN,7 WC,"Nguyễn Văn Thoại, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",16.05461,108.24057
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-toa-can-ho-4-5-tang-7-phong-full-my-da-dong-5-cho-bac-my-an-id22011285,7 tỷ 200 triệu,68 m2,7 PN,7 WC,"Mỹ Đa Đông 5, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04221,108.2431
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mt-thach-lam-3pn-2wc-gan-truong-sat-bien-my-khe-son-tra-id22067047,6 tỷ 800 triệu,81 m2,3 PN,3 WC,"Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.05685,108.24449
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/can-ban-lo-dat-biet-thu-mt-bui-ta-han-250m2-10x25m-khue-my-sat-song-id22044234,16 tỷ 500 triệu,250 m2,0 PN,0 WC,"Bùi Tá Hán, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.02974,108.242
https://mogi.vn/quan-son-tra/mua-nha-biet-thu-lien-ke/giam-2-ty-can-biet-thu-bien-my-khe-252m2-goc-2-mt-san-vuon-son-tra-id22041947,2 tỷ 800 triệu,252 m2,3 PN,4 WC,"Mỹ Khê, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.07331,108.24296
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-lo-dat-dac-dia-mt-tran-hung-dao-doan-euro-village-q-son-tra-id22041780,15 tỷ 300 triệu,105 m2,0 PN,0 WC,"Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",16.0598,108.23051
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-dep-3-tang-moi-xay-mat-tien-khu-hoa-cuong-bac-hai-chau-id22032053,8 tỷ 500 triệu,100 m2,3 PN,3 WC,"Nguyễn Xuân Ôn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03124,108.22654
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-gap-nha-cap-4-mt-duong-ho-tong-thoc-hoa-cuong-bac-hai-chau-id22032656,5 tỷ 600 triệu,92 m2,2 PN,1 WC,"Hồ Tông Thốc, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.04112,108.21221
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/giam-1-ty-ban-gap-nha-3-tang-mt-7m5-nguyen-duc-an-gan-bien-my-khe-id22031874,6 tỷ 500 triệu,80 m2,3 PN,2 WC,"Nguyễn Đức An, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",16.08276,108.24231
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/duy-nhat-1-can-nha-mt-duong-7-5m-gia-3-9-ty-gan-dh-ngoai-ngu-id22026172,3 tỷ 900 triệu,73 m2,2 PN,2 WC,"Đỗ Thúc Tịnh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.02577,108.20979
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-lo-dat-mt-bien-hoang-sa-tu-le-van-thu-den-nguyen-phan-vinh-id22021609,19 tỷ 700 triệu,110 m2,0 PN,0 WC,"Hoàng Sa, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",16.08925,108.2494
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-96m2-mt-ly-dao-thanh-7-5m-gan-tran-thanh-tong-son-tra-id22021425,4 tỷ 700 triệu,96 m2,0 PN,0 WC,"Lý Đạo Thành, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.08441,108.23604
https://mogi.vn/quan-cam-le/mua-dat-tho-cu/ban-lo-dat-dep-kiet-4m-do-thuc-tinh-gan-dh-kinh-te-da-nang-id22015309,2 tỷ 800 triệu,81 m2,0 PN,0 WC,"Đỗ Thúc Tịnh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.02577,108.20979
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-cap-dat-dep-mt-nguyen-duy-hieu-ngang-8-2-mson-tra-da-nang-id22013714,16 tỷ 500 triệu,184 m2,0 PN,0 WC,"Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",16.05561,108.2387
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-2-lo-dat-bien-mt-an-cu-7-cong-vien-ho-nghinh-son-tra-da-nang-id22013627,7 tỷ 500 triệu,200 m2,0 PN,0 WC,"An Cư 2, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.06802,108.24217
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-mt-nguyen-trung-truc-sat-cho-an-hai-bac-son-tra-da-nang-id22013561,7 tỷ 300 triệu,101 m2,0 PN,0 WC,"Nguyễn Trung Trực, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.08043,108.23139
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-toa-nha-9-tang-2mt-257m2-ho-boi-va-26-can-ho-va-khach-san-son-tra-id22013435,28 tỷ 500 triệu,257 m2,26 PN,26 WC,"Lý Nhật Quang, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",16.09579,108.22874
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-lo-dat-biet-thu-336m2-duong-le-van-luong-15m-dau-tuyen-son-tra-id22013299,16 tỷ 600 triệu,336 m2,0 PN,0 WC,"Lê Văn Lương, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng",16.10668,108.25931
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-toa-can-ho-5-tang-152m2-11-can-dang-khai-thac-duong-10-5m-son-tra-id22010974,10 tỷ 500 triệu,152 m2,11 PN,11 WC,"Lý Nhật Quang, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",16.09579,108.22874
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/ban-dat-bien-105m2-mat-tien-phan-thi-ne-gia-4-25-ty-khu-kim-long-city-id22009461,4 tỷ 250 triệu,105 m2,0 PN,0 WC,"Phan Thị Nể, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",16.08011,108.16358
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-kinh-doanh-rat-tot-mt-nguyen-thi-dinh-15m-ngay-cho-an-hai-bac-id22009408,8 tỷ 300 triệu,91 m2,0 PN,0 WC,"Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.08327,108.2333
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-lo-dat-kdt-hoa-quy-dau-khi-lk2-2-6-ty-lien-ke-nam-hoa-xuan-id22008484,2 tỷ 600 triệu,100 m2,0 PN,0 WC,"Minh Mạng, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",16.00641,108.23998
https://mogi.vn/quan-thanh-khe/mua-duong-noi-bo/ban-nha-3-tang-kiet-oto-duong-phan-thanh-gan-big-c-cho-con-id22114760,3 tỷ 200 triệu,50 m2,3 PN,2 WC,"Phan Thanh, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",16.06352,108.20856
https://mogi.vn/quan-cam-le/mua-dat-tho-cu/ban-dat-125m2-mt-nguyen-huu-tho-sat-nga-tu-phan-dang-luu-kd-sam-uat-id22109658,15 tỷ 200 triệu,125 m2,0 PN,0 WC,"Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.02978,108.20874
https://mogi.vn/quan-thanh-khe/mua-duong-noi-bo/ban-nha-3-tang-kiet-oto-duong-phan-thanh-gan-big-c-cho-con-id22114721,3 tỷ 200 triệu,50 m2,3 PN,2 WC,"Phan Thanh, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",16.06352,108.20856
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/thien-chi-ban-dat-mt-nguyen-xuan-khoat-100m2-doan-phan-boi-han-quoc-id22109505,8 tỷ 650 triệu,100 m2,0 PN,0 WC,"Nguyễn Xuân Khoát, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.06986,108.23666
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-1-5-tang-mt-nguyen-duc-canhgia-3-95-ty-hai-chau-sat-song-han-id22107946,3 tỷ 950 triệu,59 m2,2 PN,1 WC,"Nguyễn Đức Cảnh, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",16.08922,108.21798
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/can-ban-gap-nha-3-tang-moi-dep-mt-doan-khue-11m-nam-viet-a-gia-re-id22107887,1 triệu,95 m2,3 PN,4 WC,"Đoàn Khuê, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.02611,108.24381
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-duong-5-5m-sat-duong-nui-thanh-gan-duy-tan-gan-cho-moi-id22106132,8 tỷ 400 triệu,167 m2,0 PN,0 WC,"Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.04335,108.22148
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/duy-nhat-1-can-nha-mt-duong-7-5m-gan-dh-ngoai-ngu-gia-3-9-ty-id22105552,3 tỷ 900 triệu,73 m2,2 PN,3 WC,"Đỗ Thúc Tịnh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.02577,108.20979
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-kiet-6m-mai-thuc-lan-sat-bien-my-an-ngu-hanh-son-id22102037,3 tỷ 680 triệu,58 m2,0 PN,0 WC,"Nguyễn Văn Thoại, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.05638,108.24681
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-lo-dat-dep-mt-nguyen-duy-hieu-142m2-6x24m-gan-cho-an-hai-dong-id22101529,9 tỷ,142 m2,0 PN,0 WC,"Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",16.05561,108.2387
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-3-lo-mt-tran-hung-dao-doi-dien-mornachy-kd-khach-san-can-ho-id22067148,52 tỷ,300 m2,0 PN,0 WC,"Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",16.0598,108.23051
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/thien-chi-ban-nha-2-tang-mt-nam-tho-4-115m2-ngang-6-5m-4pn-son-tra-id22067125,4 tỷ 700 triệu,115 m2,4 PN,2 WC,"Nam Thọ 4, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",16.09203,108.24714
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-gap-lo-dat-mt-duong-10m5-tran-nhan-tong-gia-4-5-ty-son-tra-da-nang-id22065023,4 tỷ 500 triệu,75 m2,0 PN,0 WC,"Trần Nhân Tông, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",16.09352,108.24243
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-lo-dat-128m2-5x26-5m-duong-10m5-pham-huy-thong-sat-song-han-id22062001,5 tỷ 200 triệu,128 m2,0 PN,0 WC,"Lý Nhật Quang, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",16.09579,108.22874
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-2pn-2wc-mt-duong-ngo-quyen-son-tra-id22062097,3 tỷ 800 triệu,34 m2,2 PN,2 WC,"Ngô Quyền, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng",16.09384,108.24476
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-lo-dat-dep-mt-pham-quang-anh-gan-le-huu-trac-gan-cau-rong-id22044376,5 tỷ 650 triệu,76 m2,0 PN,0 WC,"Lê Hữu Trác, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",16.05762,108.23751
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-cap-4-dep-mt-ha-dac-doi-dien-cho-phuoc-my-kinh-doanh-rat-tot-id22033826,7 tỷ,62 m2,1 PN,1 WC,"Hà Đặc, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.06614,108.24263
https://mogi.vn/quan-hai-chau/mua-duong-noi-bo/ban-nha-2-tang-kiet-4-5m-trung-nhi-hoa-thuan-tay-hai-chau-id22033772,5 tỷ 650 triệu,101 m2,2 PN,3 WC,"Trưng Nhị, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",16.04513,108.211
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-nguyen-thi-dinh-khu-kinh-doanh-tot-cho-an-hai-bac-id22032733,9 tỷ 500 triệu,90 m2,2 PN,2 WC,"Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.08327,108.2333
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-lo-dat-dep-2-3-ty-85m2-kiet-o-to-duong-le-van-hien-khue-my-id22008599,2 tỷ 300 triệu,85 m2,0 PN,0 WC,"Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03718,108.24387
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/duy-nhat-can-nha-mat-tien-hai-chau-gia-4-1-ty-id22008369,4 tỷ 100 triệu,59 m2,2 PN,1 WC,"Nguyễn Đức Cảnh, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",16.08922,108.21798
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/chi-1-52-ty-so-huu-nha-trung-tam-hai-chau-da-nang-id22114199,1 tỷ 520 triệu,32 m2,1 PN,1 WC,"Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.04335,108.22148
https://mogi.vn/quan-cam-le/mua-dat-tho-cu/ban-dat-chinh-chu-duong-2-lan-dien-hong-sieu-dep-id22114115,4 tỷ 750 triệu,99 m2,0 PN,0 WC,"Diên Hồng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",16.01533,108.22171
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/chinh-chu-ban-can-ho-mat-bien-my-khe-da-nang-gia-dau-tu-id21744413,4 tỷ 100 triệu,82 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/buon-nen-ban-nha-trung-tam-tp-da-nang-mua-cong-chung-luon-id21744868,14 tỷ 999 triệu,120 m2,6 PN,5 WC,"Hoá Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03346,108.23031
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/em-chinh-chu-chuyen-nhuong-can-ho-82m2-truc-dien-bien-my-khe-gia-lo-id21745754,3 tỷ 900 triệu,82 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/chinh-chu-ban-nhanh-nha-mat-bien-my-khe-so-huu-lau-dai-gia-chi-3-8-ty-id21751461,3 tỷ 800 triệu,62 m2,2 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-trung-tam-tp-da-nang-canh-song-han-id21783554,14 tỷ,120 m2,6 PN,4 WC,"Hoá Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03346,108.23031
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/sup-ham-roi-cc-ban-lai-can-ho-view-bien-my-khe-gia-tot-id21899468,3600 tỷ,62 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/chinh-chu-ban-nhanh-can-goc-view-bien-2pn-3-x-ty-id21877342,3 tỷ 650 triệu,62 m2,2 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/minh-chinh-chu-ban-lo-can-ho-62m2-view-bien-my-khe-da-nang-gia-re-id21991481,3 tỷ 200 triệu,82 m2,2 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/cuu-chu-voi-a-chu-no-ngan-hang-can-ban-gia-hap-dan-2pn-ngu-id21944957,3 tỷ 400 triệu,82 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/chinh-chu-ban-nha-pavillon-gia-cat-lo-id21944967,15 tỷ,120 m2,4 PN,4 WC,"Hoá Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03346,108.23031
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/can-ban-lai-nha-mat-tien-4tang-ngay-trung-tam-tp-da-nang-so-san-id21992486,14 tỷ,120 m2,6 PN,5 WC,"Hoá Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03346,108.23031
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/vo-chong-li-di-ban-nha-chia-tai-san-mua-3-7-ty-ban-3-4-ty-view-bien-id21998117,3 tỷ 400 triệu,62 m2,2 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/ban-nhanh-nha-82m2-ven-bien-my-khe-so-huu-lau-dai-id21955503,3 tỷ 300 triệu,82 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/ban-can-ho-1-pn-the-sang-tang-cao-view-bien-gia-re-id21957229,3 tỷ 500 triệu,62 m2,2 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/ban-nha-105m2-3-phong-ngu-ngay-bien-my-khe-da-nang-gia-tot-id22007165,2 tỷ 500 triệu,105 m2,3 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/toi-can-ban-nha-ngay-bien-my-khe-so-nha-1010-view-bien-gia-3ty450-id21993934,3 tỷ 400 triệu,62 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/ban-nha-105m2-ngay-bien-my-khe-da-nang-3-phong-ngu-view-bien-id22008160,4 tỷ 725 triệu,105 m2,3 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03851,108.24755
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/ban-biet-thu-ngay-ocen-villas-so-huu-lau-dai-gia-tot-hon-gia-dang-id22081930,12 tỷ 300 triệu,427 m2,3 PN,3 WC,"Trường Sa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",15.99582,108.26936
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-biet-thu-bien-ngay-ocen-villas-so-huu-lau-dai-co-ho-boi-id22081958,12 tỷ 300 triệu,250 m2,3 PN,3 WC,"Trường Sa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",15.99582,108.26936
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/dinh-cu-my-chu-nha-can-ban-biet-thu-mat-song-co-co-id22088786,21 tỷ,300 m2,5 PN,5 WC,"Song Hào, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",15.98967,108.26234
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/chinh-chu-ban-cap-dat-nen-biet-thu-700m2-mat-tien-dao-duy-tung-da-ang-id22102060,11 tỷ,375 m2,0 PN,0 WC,"Trần Đại Nghĩa, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",15.98635,108.25687
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/ban-biet-thu-view-kenh-sinh-thai-cach-bai-tam-bien-900m-id22102042,12 tỷ,345 m2,4 PN,4 WC,"Võ Nguyên Giáp, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-hai-chau/mua-nha-biet-thu-lien-ke/nha-pho-4-tang-doi-dien-lotteria-ben-canh-song-han-trung-tam-tp-dn-id22050905,14 tỷ 900 triệu,120 m2,5 PN,5 WC,"Hoá Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03346,108.23031
